Chromosome Name	Gene Start (bp)	Gene End (bp)	Associated Gene Name	Description	Transcript Biotype	Ensembl Gene ID	Ensembl Transcript ID
14	69340860	69446157	ACTN1	actinin, alpha 1 [Source:HGNC Symbol;Acc:163]	processed_transcript	ENSG00000072110	ENST00000554508
14	69340860	69446157	ACTN1	actinin, alpha 1 [Source:HGNC Symbol;Acc:163]	processed_transcript	ENSG00000072110	ENST00000554158
14	69340860	69446157	ACTN1	actinin, alpha 1 [Source:HGNC Symbol;Acc:163]	protein_coding	ENSG00000072110	ENST00000553370
14	69340860	69446157	ACTN1	actinin, alpha 1 [Source:HGNC Symbol;Acc:163]	protein_coding	ENSG00000072110	ENST00000553779
14	69340860	69446157	ACTN1	actinin, alpha 1 [Source:HGNC Symbol;Acc:163]	protein_coding	ENSG00000072110	ENST00000556571
14	69340860	69446157	ACTN1	actinin, alpha 1 [Source:HGNC Symbol;Acc:163]	protein_coding	ENSG00000072110	ENST00000553659
14	69340860	69446157	ACTN1	actinin, alpha 1 [Source:HGNC Symbol;Acc:163]	processed_transcript	ENSG00000072110	ENST00000556203
14	23016447	23021097	TRAC	T cell receptor alpha constant [Source:HGNC Symbol;Acc:12029]	TR_C_gene	ENSG00000229164	ENST00000478163
6	111981535	112194655	FYN	FYN oncogene related to SRC, FGR, YES [Source:HGNC Symbol;Acc:4037]	protein_coding	ENSG00000010810	ENST00000368682
6	111981535	112194655	FYN	FYN oncogene related to SRC, FGR, YES [Source:HGNC Symbol;Acc:4037]	protein_coding	ENSG00000010810	ENST00000354650
6	111981535	112194655	FYN	FYN oncogene related to SRC, FGR, YES [Source:HGNC Symbol;Acc:4037]	protein_coding	ENSG00000010810	ENST00000229471
6	111981535	112194655	FYN	FYN oncogene related to SRC, FGR, YES [Source:HGNC Symbol;Acc:4037]	protein_coding	ENSG00000010810	ENST00000368667
6	111981535	112194655	FYN	FYN oncogene related to SRC, FGR, YES [Source:HGNC Symbol;Acc:4037]	protein_coding	ENSG00000010810	ENST00000368678
6	111981535	112194655	FYN	FYN oncogene related to SRC, FGR, YES [Source:HGNC Symbol;Acc:4037]	processed_transcript	ENSG00000010810	ENST00000491885
6	111981535	112194655	FYN	FYN oncogene related to SRC, FGR, YES [Source:HGNC Symbol;Acc:4037]	retained_intron	ENSG00000010810	ENST00000467921
6	111981535	112194655	FYN	FYN oncogene related to SRC, FGR, YES [Source:HGNC Symbol;Acc:4037]	retained_intron	ENSG00000010810	ENST00000471959
6	111981535	112194655	FYN	FYN oncogene related to SRC, FGR, YES [Source:HGNC Symbol;Acc:4037]	retained_intron	ENSG00000010810	ENST00000496864
6	111981535	112194655	FYN	FYN oncogene related to SRC, FGR, YES [Source:HGNC Symbol;Acc:4037]	processed_transcript	ENSG00000010810	ENST00000476769
6	111981535	112194655	FYN	FYN oncogene related to SRC, FGR, YES [Source:HGNC Symbol;Acc:4037]	retained_intron	ENSG00000010810	ENST00000495935
6	111981535	112194655	FYN	FYN oncogene related to SRC, FGR, YES [Source:HGNC Symbol;Acc:4037]	retained_intron	ENSG00000010810	ENST00000467899
6	111981535	112194655	FYN	FYN oncogene related to SRC, FGR, YES [Source:HGNC Symbol;Acc:4037]	retained_intron	ENSG00000010810	ENST00000495927
6	111981535	112194655	FYN	FYN oncogene related to SRC, FGR, YES [Source:HGNC Symbol;Acc:4037]	retained_intron	ENSG00000010810	ENST00000523322
6	111981535	112194655	FYN	FYN oncogene related to SRC, FGR, YES [Source:HGNC Symbol;Acc:4037]	protein_coding	ENSG00000010810	ENST00000462856
6	111981535	112194655	FYN	FYN oncogene related to SRC, FGR, YES [Source:HGNC Symbol;Acc:4037]	protein_coding	ENSG00000010810	ENST00000520518
6	111981535	112194655	FYN	FYN oncogene related to SRC, FGR, YES [Source:HGNC Symbol;Acc:4037]	protein_coding	ENSG00000010810	ENST00000517419
6	111981535	112194655	FYN	FYN oncogene related to SRC, FGR, YES [Source:HGNC Symbol;Acc:4037]	protein_coding	ENSG00000010810	ENST00000518295
6	111981535	112194655	FYN	FYN oncogene related to SRC, FGR, YES [Source:HGNC Symbol;Acc:4037]	protein_coding	ENSG00000010810	ENST00000523238
6	111981535	112194655	FYN	FYN oncogene related to SRC, FGR, YES [Source:HGNC Symbol;Acc:4037]	protein_coding	ENSG00000010810	ENST00000524310
6	111981535	112194655	FYN	FYN oncogene related to SRC, FGR, YES [Source:HGNC Symbol;Acc:4037]	protein_coding	ENSG00000010810	ENST00000523574
6	111981535	112194655	FYN	FYN oncogene related to SRC, FGR, YES [Source:HGNC Symbol;Acc:4037]	protein_coding	ENSG00000010810	ENST00000518630
6	111981535	112194655	FYN	FYN oncogene related to SRC, FGR, YES [Source:HGNC Symbol;Acc:4037]	protein_coding	ENSG00000010810	ENST00000523570
6	111981535	112194655	FYN	FYN oncogene related to SRC, FGR, YES [Source:HGNC Symbol;Acc:4037]	protein_coding	ENSG00000010810	ENST00000484067
6	111981535	112194655	FYN	FYN oncogene related to SRC, FGR, YES [Source:HGNC Symbol;Acc:4037]	protein_coding	ENSG00000010810	ENST00000521062
6	111981535	112194655	FYN	FYN oncogene related to SRC, FGR, YES [Source:HGNC Symbol;Acc:4037]	protein_coding	ENSG00000010810	ENST00000462598
6	111981535	112194655	FYN	FYN oncogene related to SRC, FGR, YES [Source:HGNC Symbol;Acc:4037]	retained_intron	ENSG00000010810	ENST00000521361
6	111981535	112194655	FYN	FYN oncogene related to SRC, FGR, YES [Source:HGNC Symbol;Acc:4037]	protein_coding	ENSG00000010810	ENST00000487824
6	111981535	112194655	FYN	FYN oncogene related to SRC, FGR, YES [Source:HGNC Symbol;Acc:4037]	protein_coding	ENSG00000010810	ENST00000229470
6	111981535	112194655	FYN	FYN oncogene related to SRC, FGR, YES [Source:HGNC Symbol;Acc:4037]	protein_coding	ENSG00000010810	ENST00000356013
6	111981535	112194655	FYN	FYN oncogene related to SRC, FGR, YES [Source:HGNC Symbol;Acc:4037]	protein_coding	ENSG00000010810	ENST00000538466
9	71939488	72007371	FAM189A2	family with sequence similarity 189, member A2 [Source:HGNC Symbol;Acc:24820]	protein_coding	ENSG00000135063	ENST00000257515
9	71939488	72007371	FAM189A2	family with sequence similarity 189, member A2 [Source:HGNC Symbol;Acc:24820]	protein_coding	ENSG00000135063	ENST00000303068
9	71939488	72007371	FAM189A2	family with sequence similarity 189, member A2 [Source:HGNC Symbol;Acc:24820]	processed_transcript	ENSG00000135063	ENST00000460871
9	71939488	72007371	FAM189A2	family with sequence similarity 189, member A2 [Source:HGNC Symbol;Acc:24820]	processed_transcript	ENSG00000135063	ENST00000469179
9	71939488	72007371	FAM189A2	family with sequence similarity 189, member A2 [Source:HGNC Symbol;Acc:24820]	protein_coding	ENSG00000135063	ENST00000377216
9	71939488	72007371	FAM189A2	family with sequence similarity 189, member A2 [Source:HGNC Symbol;Acc:24820]	protein_coding	ENSG00000135063	ENST00000455972
8	23154702	23282841	LOXL2	lysyl oxidase-like 2 [Source:HGNC Symbol;Acc:6666]	protein_coding	ENSG00000134013	ENST00000389131
8	23154702	23282841	LOXL2	lysyl oxidase-like 2 [Source:HGNC Symbol;Acc:6666]	retained_intron	ENSG00000134013	ENST00000520617
8	23154702	23282841	LOXL2	lysyl oxidase-like 2 [Source:HGNC Symbol;Acc:6666]	protein_coding	ENSG00000134013	ENST00000523833
8	23154702	23282841	LOXL2	lysyl oxidase-like 2 [Source:HGNC Symbol;Acc:6666]	protein_coding	ENSG00000134013	ENST00000520349
8	23154702	23282841	LOXL2	lysyl oxidase-like 2 [Source:HGNC Symbol;Acc:6666]	nonsense_mediated_decay	ENSG00000134013	ENST00000518878
8	23154702	23282841	LOXL2	lysyl oxidase-like 2 [Source:HGNC Symbol;Acc:6666]	retained_intron	ENSG00000134013	ENST00000522446
8	23154702	23282841	LOXL2	lysyl oxidase-like 2 [Source:HGNC Symbol;Acc:6666]	processed_transcript	ENSG00000134013	ENST00000519809
8	23154702	23282841	LOXL2	lysyl oxidase-like 2 [Source:HGNC Symbol;Acc:6666]	retained_intron	ENSG00000134013	ENST00000520925
8	23154702	23282841	LOXL2	lysyl oxidase-like 2 [Source:HGNC Symbol;Acc:6666]	processed_transcript	ENSG00000134013	ENST00000518472
8	23154702	23282841	LOXL2	lysyl oxidase-like 2 [Source:HGNC Symbol;Acc:6666]	protein_coding	ENSG00000134013	ENST00000524144
8	23154702	23282841	LOXL2	lysyl oxidase-like 2 [Source:HGNC Symbol;Acc:6666]	protein_coding	ENSG00000134013	ENST00000520871
8	23154702	23282841	LOXL2	lysyl oxidase-like 2 [Source:HGNC Symbol;Acc:6666]	protein_coding	ENSG00000134013	ENST00000518083
8	23154702	23282841	LOXL2	lysyl oxidase-like 2 [Source:HGNC Symbol;Acc:6666]	protein_coding	ENSG00000134013	ENST00000524168
8	23154702	23282841	LOXL2	lysyl oxidase-like 2 [Source:HGNC Symbol;Acc:6666]	protein_coding	ENSG00000134013	ENST00000519243
8	23154702	23282841	LOXL2	lysyl oxidase-like 2 [Source:HGNC Symbol;Acc:6666]	retained_intron	ENSG00000134013	ENST00000524075
1	229577045	229644103	NUP133	nucleoporin 133kDa [Source:HGNC Symbol;Acc:18016]	protein_coding	ENSG00000069248	ENST00000261396
1	229577045	229644103	NUP133	nucleoporin 133kDa [Source:HGNC Symbol;Acc:18016]	processed_transcript	ENSG00000069248	ENST00000490352
1	229577045	229644103	NUP133	nucleoporin 133kDa [Source:HGNC Symbol;Acc:18016]	processed_transcript	ENSG00000069248	ENST00000485119
1	229577045	229644103	NUP133	nucleoporin 133kDa [Source:HGNC Symbol;Acc:18016]	protein_coding	ENSG00000069248	ENST00000366678
1	229577045	229644103	NUP133	nucleoporin 133kDa [Source:HGNC Symbol;Acc:18016]	protein_coding	ENSG00000069248	ENST00000537506
1	230193536	230417870	GALNT2	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 2 (GalNAc-T2) [Source:HGNC Symbol;Acc:4124]	processed_transcript	ENSG00000143641	ENST00000494106
1	230193536	230417870	GALNT2	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 2 (GalNAc-T2) [Source:HGNC Symbol;Acc:4124]	protein_coding	ENSG00000143641	ENST00000366672
1	230193536	230417870	GALNT2	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 2 (GalNAc-T2) [Source:HGNC Symbol;Acc:4124]	processed_transcript	ENSG00000143641	ENST00000488903
1	230193536	230417870	GALNT2	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 2 (GalNAc-T2) [Source:HGNC Symbol;Acc:4124]	processed_transcript	ENSG00000143641	ENST00000485438
1	230193536	230417870	GALNT2	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 2 (GalNAc-T2) [Source:HGNC Symbol;Acc:4124]	processed_transcript	ENSG00000143641	ENST00000492568
1	230193536	230417870	GALNT2	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 2 (GalNAc-T2) [Source:HGNC Symbol;Acc:4124]	protein_coding	ENSG00000143641	ENST00000543760
1	230193536	230417870	GALNT2	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 2 (GalNAc-T2) [Source:HGNC Symbol;Acc:4124]	protein_coding	ENSG00000143641	ENST00000541865
8	23386318	23432976	SLC25A37	solute carrier family 25 (mitochondrial iron transporter), member 37 [Source:HGNC Symbol;Acc:29786]	protein_coding	ENSG00000147454	ENST00000519973
8	23386318	23432976	SLC25A37	solute carrier family 25 (mitochondrial iron transporter), member 37 [Source:HGNC Symbol;Acc:29786]	nonsense_mediated_decay	ENSG00000147454	ENST00000417331
8	23386318	23432976	SLC25A37	solute carrier family 25 (mitochondrial iron transporter), member 37 [Source:HGNC Symbol;Acc:29786]	nonsense_mediated_decay	ENSG00000147454	ENST00000290075
8	23386318	23432976	SLC25A37	solute carrier family 25 (mitochondrial iron transporter), member 37 [Source:HGNC Symbol;Acc:29786]	retained_intron	ENSG00000147454	ENST00000518881
8	23386318	23432976	SLC25A37	solute carrier family 25 (mitochondrial iron transporter), member 37 [Source:HGNC Symbol;Acc:29786]	processed_transcript	ENSG00000147454	ENST00000519192
8	23386318	23432976	SLC25A37	solute carrier family 25 (mitochondrial iron transporter), member 37 [Source:HGNC Symbol;Acc:29786]	retained_intron	ENSG00000147454	ENST00000520654
8	23386318	23432976	SLC25A37	solute carrier family 25 (mitochondrial iron transporter), member 37 [Source:HGNC Symbol;Acc:29786]	protein_coding	ENSG00000147454	ENST00000523930
8	23386318	23432976	SLC25A37	solute carrier family 25 (mitochondrial iron transporter), member 37 [Source:HGNC Symbol;Acc:29786]	retained_intron	ENSG00000147454	ENST00000523883
8	23386318	23432976	SLC25A37	solute carrier family 25 (mitochondrial iron transporter), member 37 [Source:HGNC Symbol;Acc:29786]	processed_transcript	ENSG00000147454	ENST00000517923
8	23386318	23432976	SLC25A37	solute carrier family 25 (mitochondrial iron transporter), member 37 [Source:HGNC Symbol;Acc:29786]	processed_transcript	ENSG00000147454	ENST00000520949
8	23386318	23432976	SLC25A37	solute carrier family 25 (mitochondrial iron transporter), member 37 [Source:HGNC Symbol;Acc:29786]	processed_transcript	ENSG00000147454	ENST00000522164
8	23386318	23432976	SLC25A37	solute carrier family 25 (mitochondrial iron transporter), member 37 [Source:HGNC Symbol;Acc:29786]	processed_transcript	ENSG00000147454	ENST00000521637
3	188665003	189043093	TPRG1	tumor protein p63 regulated 1 [Source:HGNC Symbol;Acc:24759]	protein_coding	ENSG00000188001	ENST00000433971
3	188665003	189043093	TPRG1	tumor protein p63 regulated 1 [Source:HGNC Symbol;Acc:24759]	processed_transcript	ENSG00000188001	ENST00000496671
3	188665003	189043093	TPRG1	tumor protein p63 regulated 1 [Source:HGNC Symbol;Acc:24759]	protein_coding	ENSG00000188001	ENST00000412373
3	188665003	189043093	TPRG1	tumor protein p63 regulated 1 [Source:HGNC Symbol;Acc:24759]	processed_transcript	ENSG00000188001	ENST00000479720
3	188665003	189043093	TPRG1	tumor protein p63 regulated 1 [Source:HGNC Symbol;Acc:24759]	processed_transcript	ENSG00000188001	ENST00000497628
3	188665003	189043093	TPRG1	tumor protein p63 regulated 1 [Source:HGNC Symbol;Acc:24759]	processed_transcript	ENSG00000188001	ENST00000488841
3	188665003	189043093	TPRG1	tumor protein p63 regulated 1 [Source:HGNC Symbol;Acc:24759]	processed_transcript	ENSG00000188001	ENST00000473790
3	188665003	189043093	TPRG1	tumor protein p63 regulated 1 [Source:HGNC Symbol;Acc:24759]	processed_transcript	ENSG00000188001	ENST00000464152
3	188665003	189043093	TPRG1	tumor protein p63 regulated 1 [Source:HGNC Symbol;Acc:24759]	processed_transcript	ENSG00000188001	ENST00000460613
3	188665003	189043093	TPRG1	tumor protein p63 regulated 1 [Source:HGNC Symbol;Acc:24759]	protein_coding	ENSG00000188001	ENST00000345063
3	188665003	189043093	TPRG1	tumor protein p63 regulated 1 [Source:HGNC Symbol;Acc:24759]	protein_coding	ENSG00000188001	ENST00000456832
3	188665003	189043093	TPRG1	tumor protein p63 regulated 1 [Source:HGNC Symbol;Acc:24759]	processed_transcript	ENSG00000188001	ENST00000493725
3	188665003	189043093	TPRG1	tumor protein p63 regulated 1 [Source:HGNC Symbol;Acc:24759]	protein_coding	ENSG00000188001	ENST00000425670
3	188665003	189043093	TPRG1	tumor protein p63 regulated 1 [Source:HGNC Symbol;Acc:24759]	processed_transcript	ENSG00000188001	ENST00000485836
3	188665003	189043093	TPRG1	tumor protein p63 regulated 1 [Source:HGNC Symbol;Acc:24759]	processed_transcript	ENSG00000188001	ENST00000481307
20	30458505	30532764	TTLL9	tubulin tyrosine ligase-like family, member 9 [Source:HGNC Symbol;Acc:16118]	protein_coding	ENSG00000131044	ENST00000375938
20	30458505	30532764	TTLL9	tubulin tyrosine ligase-like family, member 9 [Source:HGNC Symbol;Acc:16118]	protein_coding	ENSG00000131044	ENST00000535842
20	30458505	30532764	TTLL9	tubulin tyrosine ligase-like family, member 9 [Source:HGNC Symbol;Acc:16118]	protein_coding	ENSG00000131044	ENST00000375934
20	30458505	30532764	TTLL9	tubulin tyrosine ligase-like family, member 9 [Source:HGNC Symbol;Acc:16118]	protein_coding	ENSG00000131044	ENST00000375922
20	30458505	30532764	TTLL9	tubulin tyrosine ligase-like family, member 9 [Source:HGNC Symbol;Acc:16118]	protein_coding	ENSG00000131044	ENST00000310998
20	30458505	30532764	TTLL9	tubulin tyrosine ligase-like family, member 9 [Source:HGNC Symbol;Acc:16118]	protein_coding	ENSG00000131044	ENST00000375921
18	13500640	13501288	RP11-53B2.5		antisense	ENSG00000267366	ENST00000589045
2	38294116	38337044	CYP1B1	cytochrome P450, family 1, subfamily B, polypeptide 1 [Source:HGNC Symbol;Acc:2597]	processed_transcript	ENSG00000138061	ENST00000491456
2	38294116	38337044	CYP1B1	cytochrome P450, family 1, subfamily B, polypeptide 1 [Source:HGNC Symbol;Acc:2597]	protein_coding	ENSG00000138061	ENST00000260630
2	38294116	38337044	CYP1B1	cytochrome P450, family 1, subfamily B, polypeptide 1 [Source:HGNC Symbol;Acc:2597]	processed_transcript	ENSG00000138061	ENST00000494864
2	38294116	38337044	CYP1B1	cytochrome P450, family 1, subfamily B, polypeptide 1 [Source:HGNC Symbol;Acc:2597]	protein_coding	ENSG00000138061	ENST00000407341
2	38294116	38337044	CYP1B1	cytochrome P450, family 1, subfamily B, polypeptide 1 [Source:HGNC Symbol;Acc:2597]	processed_transcript	ENSG00000138061	ENST00000492443
2	38294116	38337044	CYP1B1	cytochrome P450, family 1, subfamily B, polypeptide 1 [Source:HGNC Symbol;Acc:2597]	processed_transcript	ENSG00000138061	ENST00000462864
2	38294116	38337044	CYP1B1	cytochrome P450, family 1, subfamily B, polypeptide 1 [Source:HGNC Symbol;Acc:2597]	processed_transcript	ENSG00000138061	ENST00000490576
14	89591215	90085493	FOXN3	forkhead box N3 [Source:HGNC Symbol;Acc:1928]	protein_coding	ENSG00000053254	ENST00000557572
14	89591215	90085493	FOXN3	forkhead box N3 [Source:HGNC Symbol;Acc:1928]	protein_coding	ENSG00000053254	ENST00000345097
14	89591215	90085493	FOXN3	forkhead box N3 [Source:HGNC Symbol;Acc:1928]	protein_coding	ENSG00000053254	ENST00000557258
14	89591215	90085493	FOXN3	forkhead box N3 [Source:HGNC Symbol;Acc:1928]	protein_coding	ENSG00000053254	ENST00000555353
14	89591215	90085493	FOXN3	forkhead box N3 [Source:HGNC Symbol;Acc:1928]	protein_coding	ENSG00000053254	ENST00000553840
14	89591215	90085493	FOXN3	forkhead box N3 [Source:HGNC Symbol;Acc:1928]	processed_transcript	ENSG00000053254	ENST00000556541
14	89591215	90085493	FOXN3	forkhead box N3 [Source:HGNC Symbol;Acc:1928]	processed_transcript	ENSG00000053254	ENST00000555010
14	89591215	90085493	FOXN3	forkhead box N3 [Source:HGNC Symbol;Acc:1928]	processed_transcript	ENSG00000053254	ENST00000557496
14	89591215	90085493	FOXN3	forkhead box N3 [Source:HGNC Symbol;Acc:1928]	nonsense_mediated_decay	ENSG00000053254	ENST00000557718
14	89591215	90085493	FOXN3	forkhead box N3 [Source:HGNC Symbol;Acc:1928]	protein_coding	ENSG00000053254	ENST00000553353
14	89591215	90085493	FOXN3	forkhead box N3 [Source:HGNC Symbol;Acc:1928]	protein_coding	ENSG00000053254	ENST00000556916
14	89591215	90085493	FOXN3	forkhead box N3 [Source:HGNC Symbol;Acc:1928]	processed_transcript	ENSG00000053254	ENST00000555658
14	89591215	90085493	FOXN3	forkhead box N3 [Source:HGNC Symbol;Acc:1928]	nonsense_mediated_decay	ENSG00000053254	ENST00000554005
14	89591215	90085493	FOXN3	forkhead box N3 [Source:HGNC Symbol;Acc:1928]	processed_transcript	ENSG00000053254	ENST00000557261
14	89591215	90085493	FOXN3	forkhead box N3 [Source:HGNC Symbol;Acc:1928]	protein_coding	ENSG00000053254	ENST00000555855
14	89591215	90085493	FOXN3	forkhead box N3 [Source:HGNC Symbol;Acc:1928]	protein_coding	ENSG00000053254	ENST00000555034
14	89591215	90085493	FOXN3	forkhead box N3 [Source:HGNC Symbol;Acc:1928]	protein_coding	ENSG00000053254	ENST00000553904
14	89591215	90085493	FOXN3	forkhead box N3 [Source:HGNC Symbol;Acc:1928]	protein_coding	ENSG00000053254	ENST00000261302
16	49521435	49891830	ZNF423	zinc finger protein 423 [Source:HGNC Symbol;Acc:16762]	protein_coding	ENSG00000102935	ENST00000561648
16	49521435	49891830	ZNF423	zinc finger protein 423 [Source:HGNC Symbol;Acc:16762]	protein_coding	ENSG00000102935	ENST00000563137
16	49521435	49891830	ZNF423	zinc finger protein 423 [Source:HGNC Symbol;Acc:16762]	protein_coding	ENSG00000102935	ENST00000562871
